rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1540963718955110577,,168,,1540963718,726463805,'',,,96.9501953125,216.056610107,7.92663097382,,0.0284202488825,-0.0382602549305,0.874771590734,0.482185790911
1540963719358057947,,169,,1540963719,78708250,'',,,96.0437316895,217.483810425,8.0360622406,,0.0278661181041,-0.0395774954031,0.887406750266,0.458439048885
1540963719702876189,,170,,1540963719,464111680,'',,,94.9308624268,219.081634521,8.15697097778,,0.0241529124305,-0.0418529903242,0.898802550415,0.435682140968
1540963720046168422,,171,,1540963719,817980268,'',,,93.9168243408,220.394042969,8.2586774826,,0.0240612546199,-0.0416119851742,0.902659951167,0.427661698594
1540963720492196662,,172,,1540963720,170218306,'',,,92.8713531494,221.720306396,8.34644412994,,0.0218678224109,-0.042386490611,0.905775250028,0.42106576009
1540963720794187069,,173,,1540963720,522093138,'',,,91.7709732056,223.074691772,8.44611740112,,0.0227579386469,-0.041059178361,0.908374917795,0.415513227288
1540963721142571514,,174,,1540963720,859116003,'',,,90.6497116089,224.436553955,8.54368782043,,0.0214089574843,-0.0431156284548,0.910168209734,0.411432303608
1540963721464694427,,175,,1540963721,211123127,'',,,89.5352401733,225.76713562,8.64129543304,,0.0213822771507,-0.0424157469268,0.911265053919,0.409071725659
1540963721827071654,,176,,1540963721,555726982,'',,,88.4358215332,227.064559937,8.72843551636,,0.021352899434,-0.0426301373098,0.911571973347,0.408366601562
1540963722192920547,,177,,1540963721,908437097,'',,,87.2807922363,228.456665039,8.83384513855,,0.0232290635416,-0.0435832287796,0.911629814184,0.408034309192
1540963722555398611,,178,,1540963722,260341524,'',,,86.0979766846,229.855331421,8.93130588531,,0.0243991190959,-0.0413561239632,0.91091454315,0.409791454492
1540963722797116030,,179,,1540963722,605662965,'',,,84.9138336182,231.271469116,9.04521465302,,0.024111051105,-0.0405277071376,0.910911320528,0.409898383991
